ID,States,Year,Trend,SocExp,SocExpPC,Alignment1,Alignment2,Alignment3,GDP,GDPPC,HDI,Population,Turnout,WinmargSS,Coalition at State,Coalition at Centre,AgriNDP,State Revenue,SS10,SS25,WinmargVS,Swing03,Swing05,Swing10,Swing15,Flip,ElectionYear1,ElectionYear2,StateAdmin,CentralAdmin,IMR,SexRatio,LitRate
9,Himachal Pradesh,2011,22,0.6,0.873998543,0,0,0,727.1983,1059.283758,0.67,0.6865,71.6,26.47058824,0,1,67.3401,0.414,0,0,4.9,0,1,1,1,1,0,1,4,5,38,972,82.8
9,Himachal Pradesh,2012,23,0.71,1.024708463,0,0,0,828.1979,1195.297743,0.675,0.69288,73.4,14.70588235,0,1,74.2067,0.467,0,1,4.3,0,1,1,1,1,1,1,5,5,36,967.4,83.18
9,Himachal Pradesh,2013,24,0.789,1.128335669,1,1,1,947.6416,1355.206361,0.684,0.69926,73.4,14.70588235,0,1,87.0435,0.518,0,1,4.3,0,1,1,1,1,0,0,5,5,35,962.8,83.56
9,Himachal Pradesh,2014,25,0.956,1.354798481,0,1,0,1037.7232,1470.612777,0.697,0.70564,73.4,14.70588235,0,0,79.0045,0.708,0,1,4.3,0,1,1,1,1,0,0,5,6,32,958.2,83.94
9,Himachal Pradesh,2015,26,1.132,1.589842982,0,0,0,1142.3941,1604.441027,0.707,0.71202,73.4,14.70588235,0,0,88.1118,0.813,0,1,4.3,0,1,1,1,1,0,0,5,6,28,953.6,84.32
9,Himachal Pradesh,2016,27,1.2024,1.673719376,0,0,0,1256.3364,1748.797884,0.718,0.7184,73.4,14.70588235,0,0,77.5548,5.488,0,1,4.3,0,1,1,1,1,0,1,5,6,25,949,84.7
9,Himachal Pradesh,2017,28,1.2635,1.743287618,0,0,0,1385.5109,1911.629598,0.72,0.72478,79.8,33.82352941,0,0,71.4021,5.854,0,0,7.1,0,0,1,1,1,1,1,6,6,22,944.4,85.08
9,Himachal Pradesh,2018,29,1.4212,1.9437606,1,1,1,1483.8327,2029.422698,0.719,0.73116,79.8,33.82352941,0,0,70.4878,6.702,0,0,7.1,0,0,1,1,1,0,0,6,6,19,939.8,85.46
9,Himachal Pradesh,2019,30,1.4847,2.01304336,1,1,1,1591.617,2158.007701,0.717,0.73754,79.8,33.82352941,0,0,86.2201,9.616,0,0,7.1,0,0,1,1,1,0,0,6,7,19,935.2,85.84
9,Himachal Pradesh,2020,31,1.8127,2.436686741,1,1,1,1566.7506,2106.07404,0.713,0.74392,79.8,33.82352941,0,0,75.5521,9.763,0,0,7.1,0,0,1,1,1,0,0,6,7,17,930.6,86.22
9,Himachal Pradesh,2021,32,1.866,2.487005198,1,1,1,1751.7331,2334.710249,0.703,0.7503,79.8,33.82352941,0,0,85.2904,9.95,0,0,7.1,0,0,1,1,1,0,0,6,7,NA,926,86.6
10,Jammu and Kashmir,1990,1,0.06,0.078416552,0,0,0,NA,,0.498,0.765144587,74.9,18.42105263,1,1,NA,0.017,0,1,12.8,0,0,0,1,0,0,0,0,0,NA,NA,NA
10,Jammu and Kashmir,1991,2,0.073,0.093147888,0,0,0,NA,,0.501,0.7837,74.9,18.42105263,1,1,NA,0.017,0,1,12.8,0,0,0,1,0,0,0,0,1,NA,896,NA
10,Jammu and Kashmir,1992,3,0.089,0.110317228,0,0,0,NA,,0.507,0.806764291,74.9,18.42105263,1,1,NA,0.022,0,1,12.8,0,0,0,1,0,0,0,0,1,NA,895.6,NA
10,Jammu and Kashmir,1993,4,0.09,0.108456134,0,0,0,63.4268,76.43361699,0.506,0.829828582,74.9,18.42105263,1,1,17.6668,0.024,0,1,12.8,0,0,0,1,0,0,0,0,1,NA,895.2,NA
10,Jammu and Kashmir,1994,5,0.105,0.12311042,0,0,0,69.7668,81.8001911,0.507,0.852892873,74.9,18.42105263,1,1,20.8179,0.026,0,1,12.8,0,0,0,1,0,0,0,0,1,NA,894.8,NA
10,Jammu and Kashmir,1995,6,0.122,0.139276217,0,0,0,80.9679,92.43362955,0.508,0.875957164,74.9,18.42105263,1,1,20.8956,0.031,0,1,12.8,0,0,0,1,0,0,1,0,1,NA,894.4,NA
10,Jammu and Kashmir,1996,7,0.139,0.15461255,0,0,0,91.2434,101.4919049,0.51,0.899021455,53.9,56.32183908,0,1,22.6628,0.031,0,0,22.7,0,0,0,0,0,1,1,1,2,NA,894,NA
10,Jammu and Kashmir,1997,8,0.162,0.17568865,0,0,0,102.8574,111.5486281,0.51,0.922085746,53.9,56.32183908,0,1,21.7721,0.039,0,0,22.7,0,0,0,0,0,0,0,1,2,NA,893.6,NA
10,Jammu and Kashmir,1998,9,0.15,0.158704961,0,0,0,114.1526,120.7772264,0.512,0.945150037,53.9,56.32183908,0,1,22.7855,0.046,0,0,22.7,0,0,0,0,0,0,0,1,2,45,893.2,NA
10,Jammu and Kashmir,1999,10,0.173,0.178679446,0,0,0,156.5981,161.7390855,0.515,0.968214328,53.9,56.32183908,0,1,43.7613,0.06,0,0,22.7,0,0,0,0,0,0,0,1,3,52,892.8,NA
10,Jammu and Kashmir,2000,11,0.204,0.205794815,0,0,0,166.9953,168.4643088,0.523,0.991278619,53.9,56.32183908,0,1,43.8572,0.077,0,0,22.7,0,0,0,0,0,0,0,1,3,50,892.4,NA
10,Jammu and Kashmir,2001,12,0.232,0.228706625,0,0,0,180.3935,177.832709,0.531,1.0144,53.9,56.32183908,0,1,46.3774,0.088,0,0,22.7,0,0,0,0,0,0,1,1,3,48,892,55.52
10,Jammu and Kashmir,2002,13,0.252,0.242685624,0,0,0,203.2591,195.7462757,0.541,1.03838042,43.1,20.68965517,1,1,47.4734,0.1,0,1,5.3,0,0,1,1,1,1,1,2,3,45,891.4,56.684
10,Jammu and Kashmir,2003,14,0.249,0.234383642,0,0,0,221.9443,208.9161175,0.558,1.06236083,43.1,20.68965517,1,1,52.6165,0.116,0,1,5.3,0,0,1,1,1,0,0,2,3,44,891.1,57.848
10,Jammu and Kashmir,2004,15,0.31,0.285361529,1,0,1,273.0462,251.3447777,0.571,1.08634125,43.1,20.68965517,1,1,61.0034,0.144,0,1,5.3,0,0,1,1,1,0,0,2,4,49,890.8,59.012
10,Jammu and Kashmir,2005,16,0.403,0.362957884,1,1,1,299.1985,269.4701101,0.583,1.11032166,43.1,20.68965517,1,1,61.3278,0.171,0,1,5.3,0,0,1,1,1,0,0,2,4,50,890.5,60.176
10,Jammu and Kashmir,2006,17,0.435,0.383495726,1,1,1,332.3011,292.9564407,0.596,1.13430208,43.1,20.68965517,1,1,62.3411,0.193,0,1,5.3,0,0,1,1,1,0,0,2,4,52,890.2,61.34
10,Jammu and Kashmir,2007,18,0.511,0.44117044,1,1,1,370.9863,320.2899983,0.608,1.1582825,43.1,20.68965517,1,1,63.2118,0.233,0,1,5.3,0,0,1,1,1,0,1,2,4,51,889.9,62.504
10,Jammu and Kashmir,2008,19,0.561,0.474513744,1,1,1,423.1484,357.9139601,0.617,1.18226291,61.2,8.045977011,1,1,66.0061,0.272,1,1,7.8,0,0,1,1,1,1,1,3,4,49,889.6,63.668
10,Jammu and Kashmir,2009,20,0.69,0.572023888,1,1,1,483.8451,401.1173268,0.624,1.20624333,61.2,8.045977011,1,1,65.8067,0.313,1,1,7.8,0,0,1,1,1,0,0,3,5,45,889.3,64.832
10,Jammu and Kashmir,2010,21,0.743,0.60395518,1,1,1,580.7257,472.0488486,0.636,1.23022374,61.2,8.045977011,1,1,72.8198,0.354,1,1,7.8,0,0,1,1,1,0,0,3,5,43,889,65.996
10,Jammu and Kashmir,2011,22,0.874,0.696914122,1,1,1,782.5555,623.9976876,0.651,1.2541,61.2,8.045977011,1,1,79.5339,0.482,1,1,7.8,0,0,1,1,1,0,0,3,5,41,889,67.16
10,Jammu and Kashmir,2012,23,0.912,0.713235524,1,1,1,871.3773,681.4662777,0.663,1.27868,61.2,8.045977011,1,1,73.3201,0.59,1,1,7.8,0,0,1,1,1,0,0,3,5,39,896.9,68.174
10,Jammu and Kashmir,2013,24,0.981,0.752727775,1,1,1,956.1874,733.6889032,0.666,1.30326,61.2,8.045977011,1,1,79.0322,0.635,1,1,7.8,0,0,1,1,1,0,1,3,5,37,904.8,69.188
10,Jammu and Kashmir,2014,25,1.354,1.019701169,1,1,1,983.6675,740.8027323,0.673,1.32784,66.4,42.52873563,1,0,57.9991,0.86,0,0,25.1,0,0,0,0,1,1,1,4,6,34,912.7,70.202
10,Jammu and Kashmir,2015,26,1.42,1.049969684,1,1,1,1171.6795,866.3577143,0.677,1.35242,66.4,42.52873563,1,0,80.5943,1.088,0,0,25.1,0,0,0,0,1,0,0,4,6,26,920.6,71.216
10,Jammu and Kashmir,2016,27,1.602,1.163398693,1,1,1,1248.48,906.6666667,0.682,1.377,66.4,42.52873563,1,0,80.0016,786.768,0,0,25.1,0,0,0,0,1,0,0,4,6,24,928.5,72.23
10,Jammu and Kashmir,2017,28,1.8579,1.325575422,1,1,1,1397.0886,996.7954737,0.695,1.40158,66.4,42.52873563,1,0,79.2609,805.151,0,0,25.1,0,0,0,0,1,0,0,4,6,23,936.4,73.244
10,Jammu and Kashmir,2018,29,2.3568,1.652549504,1,1,1,1598.5945,1120.908243,0.705,1.42616,66.4,42.52873563,1,0,87.3589,859.817,0,0,25.1,0,0,0,0,1,0,0,4,6,22,944.3,74.258
10,Jammu and Kashmir,2019,30,2.3711,1.634407268,1,1,1,1641.3486,1131.387154,0.712,1.45074,66.4,42.52873563,1,0,81.9611,965.156,0,0,25.1,0,0,0,0,1,0,0,4,7,NA,952.2,75.272
10,Jammu and Kashmir,2020,31,3.6442,2.47010818,1,1,1,1702.0073,1153.65297,0.709,1.47532,66.4,42.52873563,1,0,79.0302,1061.815,0,0,25.1,0,0,0,0,1,0,0,4,7,17,960.1,76.286
10,Jammu and Kashmir,2021,32,4.5158,3.010734049,1,1,1,1951.1811,1300.874125,0.699,1.4999,66.4,42.52873563,1,0,81.1008,1075.046,0,0,25.1,0,0,0,0,1,0,0,4,7,NA,968,77.3
11,Jharkhand,1990,1,NA,NA,NA,NA,,NA,,0.562,2.142094724,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,Jharkhand,1991,2,NA,NA,NA,NA,,NA,,0.565,2.1844,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,41.39
11,Jharkhand,1992,3,NA,NA,NA,NA,,NA,,0.571,2.23542758,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923.9,42.607
11,Jharkhand,1993,4,NA,NA,NA,NA,,161.9442,70.82762965,0.566,2.28645517,NA,NA,NA,1,31.6538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925.8,43.824
11,Jharkhand,1994,5,NA,NA,NA,NA,,180.8726,77.37922344,0.562,2.33748275,NA,NA,NA,1,35.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927.7,45.041
11,Jharkhand,1995,6,NA,NA,NA,NA,,197.4949,82.68538624,0.56,2.38851034,NA,NA,NA,1,33.7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.6,46.258
11,Jharkhand,1996,7,NA,NA,NA,NA,,211.9103,86.86493383,0.558,2.43953792,NA,NA,NA,1,35.4613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931.5,47.475
11,Jharkhand,1997,8,NA,NA,NA,NA,,277.1579,111.2831202,0.555,2.4905655,NA,NA,NA,1,35.4778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.4,48.692
11,Jharkhand,1998,9,NA,NA,NA,NA,,305.5099,120.2040961,0.554,2.54159309,NA,NA,NA,1,36.4264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935.3,49.909
11,Jharkhand,1999,10,NA,NA,NA,NA,,343.2308,132.3875891,0.554,2.59262067,NA,NA,NA,1,50.3585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,937.2,51.126
11,Jharkhand,2000,11,NA,NA,NA,NA,,320.9254,121.394814,0.555,2.64364826,NA,NA,NA,1,48.7695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,939.1,52.343
11,Jharkhand,2001,12,0.373,0.138424998,NA,NA,,350.6873,130.1444741,0.556,2.6946,NA,NA,NA,1,66.6495,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,941,53.56
11,Jharkhand,2002,13,0.49,0.177857604,NA,NA,,379.6735,137.8118759,0.559,2.75501293,NA,NA,NA,1,53.0677,0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,942.4,54.845
11,Jharkhand,2003,14,0.432,0.153440375,NA,NA,,424.4922,150.7737092,0.57,2.81542586,NA,NA,NA,1,54.2742,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,943.1,56.13
11,Jharkhand,2004,15,0.513,0.178382738,NA,NA,,597.5772,207.7923144,0.576,2.8758388,NA,NA,NA,1,67.946,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,943.8,57.415
11,Jharkhand,2005,16,0.616,0.209791277,0,0,0,609.0054,207.4091243,0.582,2.93625173,57,12.34567901,1,1,70.2304,0.295,0,1,2.1,1,1,1,1,0,1,1,0,4,50,944.5,58.7
11,Jharkhand,2006,17,0.739,0.246607507,0,0,0,669.3475,223.3641651,0.588,2.99666466,57,12.34567901,1,1,79.9463,0.321,0,1,2.1,1,1,1,1,0,0,0,0,4,49,945.2,59.985
11,Jharkhand,2007,18,0.798,0.26103361,0,0,0,839.4959,274.6073252,0.583,3.05707759,57,12.34567901,1,1,84.6191,0.372,0,1,2.1,1,1,1,1,0,0,0,0,4,48,945.9,61.27
11,Jharkhand,2008,19,0.987,0.316600802,0,0,0,877.9393,281.6173119,0.577,3.11749052,57,12.34567901,1,1,101.9766,0.518,0,1,2.1,1,1,1,1,0,0,1,0,4,46,946.6,62.555
11,Jharkhand,2009,20,1.004,0.315931561,0,0,0,1006.2068,316.6259808,0.569,3.17790346,57,6.172839506,1,1,92.5089,0.564,1,1,1.2,1,1,1,1,1,1,1,1,5,44,947.3,63.84
11,Jharkhand,2010,21,1.23,0.379827,1,1,1,1272.8105,393.046987,0.567,3.23831639,57,6.172839506,1,1,97.2177,0.605,1,1,1.2,1,1,1,1,1,0,0,1,5,42,948,65.125
11,Jharkhand,2011,22,1.072,0.324966655,1,1,1,1509.1759,457.4923912,0.569,3.2988,57,6.172839506,1,1,134.2099,0.703,1,1,1.2,1,1,1,1,1,0,0,1,5,39,948,66.41
11,Jharkhand,2012,23,1.203,0.356981768,1,1,1,1747.2369,518.480231,0.567,3.36992,57,6.172839506,1,1,149.8008,0.832,1,1,1.2,1,1,1,1,1,0,0,1,5,38,958.2,67.199
11,Jharkhand,2013,24,1.171,0.340304094,1,1,1,1885.6671,547.9933683,0.571,3.44104,57,6.172839506,1,1,143.0467,0.949,1,1,1.2,1,0,1,1,1,0,1,1,5,37,968.4,67.988
11,Jharkhand,2014,25,2.453,0.698430595,0,0,0,2185.2517,622.1959421,0.579,3.51216,66.6,28.39506173,1,0,150.7393,1.685,0,0,0,0,0,0,1,1,1,1,2,6,34,978.6,68.777
11,Jharkhand,2015,26,2.736,0.763546248,1,1,1,2066.128,576.6024425,0.585,3.58328,66.6,28.39506173,1,0,113.3574,1.845,0,0,14.7,0,0,0,1,1,0,0,2,6,32,988.8,69.566
11,Jharkhand,2016,27,2.9554,0.80872373,1,1,1,2362.4972,646.4801883,0.591,3.6544,66.6,28.39506173,1,0,145.9455,276.784,0,0,14.7,0,0,0,1,1,0,0,2,6,29,999,70.355
11,Jharkhand,2017,28,2.9352,0.787863171,1,1,1,2698.1614,724.2375293,0.597,3.72552,66.6,28.39506173,1,0,156.4348,309.875,0,0,14.7,0,0,0,1,1,0,0,2,6,29,1009.2,71.144
11,Jharkhand,2018,29,3.022,0.79596696,1,1,1,3056.952,805.1729951,0.599,3.79664,66.6,28.39506173,1,0,125.8632,340.795,0,0,14.7,0,1,0,1,1,0,1,2,6,30,1019.4,71.933
11,Jharkhand,2019,30,3.2816,0.848449749,1,1,1,3103.0536,802.2870085,0.6,3.86776,66.6,25.92592593,1,0,138.2995,419.145,0,0,-0.7,1,1,1,1,1,1,1,3,7,27,1029.6,72.722
11,Jharkhand,2020,31,4.1366,1.05019701,0,0,0,3007.1593,763.4554239,0.597,3.93888,66.4,25.92592593,1,0,146.9326,428.266,0,0,-0.7,1,1,1,1,1,0,0,3,7,25,1039.8,73.511
11,Jharkhand,2021,32,4.6661,1.16361596,0,0,0,3431.7818,855.8059352,0.589,4.01,66.4,25.92592593,1,0,180.8749,429.125,0,0,-0.7,1,0,1,1,1,0,0,3,7,NA,1050,74.3
12,Karnataka,1990,1,0.184,0.041633847,0,0,0,233.004,52.7220397,0.447,4.419481088,67.6,68.75,0,1,32.1627,0.233,0,0,16.7,0,0,0,0,1,0,0,0,0,NA,NA,NA
12,Karnataka,1991,2,0.23,0.051137248,1,0,1,300.9173,66.90470685,0.45,4.4977,67.6,68.75,0,1,38.1505,0.29,0,0,16.7,0,0,0,0,1,0,0,0,1,NA,960,56.04
12,Karnataka,1992,3,0.256,0.055938497,1,1,1,330.3585,72.18655477,0.455,4.57645473,67.6,68.75,0,1,39.5051,0.31,0,0,16.7,0,0,0,0,1,0,0,0,1,NA,960.5,57.096
12,Karnataka,1993,4,0.306,0.06573281,1,1,1,410.7905,88.24318313,0.461,4.65520945,67.6,68.75,0,1,135.3617,0.381,0,0,16.7,0,0,0,0,1,0,1,0,1,NA,961,58.152
12,Karnataka,1994,5,0.345,0.072877611,1,1,1,479.1516,101.2157215,0.467,4.73396418,68.6,33.48214286,1,1,133.5954,0.43,0,0,16.5,0,0,0,0,1,1,1,1,1,NA,961.5,59.208
12,Karnataka,1995,6,0.4,0.083113102,0,0,0,562.1456,116.8041622,0.474,4.81271891,68.6,33.48214286,1,1,136.5821,0.528,0,0,16.5,0,0,0,0,1,0,0,1,1,NA,962,60.264
12,Karnataka,1996,7,0.453,0.092610128,1,0,1,651.7572,133.243527,0.482,4.89147364,68.6,33.48214286,1,1,142.1977,0.577,0,0,16.5,0,0,0,0,1,0,0,1,2,NA,962.5,61.32
12,Karnataka,1997,8,0.489,0.098385821,1,1,1,730.4576,146.9666074,0.489,4.97022836,68.6,33.48214286,1,1,138.3156,0.642,0,0,16.5,0,0,0,0,1,0,0,1,2,53,963,62.376
12,Karnataka,1998,9,0.585,0.115864916,1,1,1,878.4091,173.9774296,0.496,5.04898309,68.6,33.48214286,1,1,156.5283,0.695,0,0,16.5,0,0,0,0,1,0,1,1,2,58,963.5,63.432
12,Karnataka,1999,10,0.68,0.132612084,0,0,0,1012.4745,197.4505202,0.505,5.12773782,67.7,33.03571429,1,1,289.675,0.775,0,0,8.9,0,0,1,1,1,1,1,2,3,58,964,64.488
12,Karnataka,2000,11,0.754,0.144819184,0,0,0,1083.617,208.1281247,0.512,5.20649254,67.7,33.03571429,1,1,268.0782,0.905,0,0,8.9,0,0,1,1,1,0,0,2,3,57,964.5,65.544
12,Karnataka,2001,12,0.764,0.14455734,0,0,0,1128.465,213.5181927,0.518,5.2851,67.7,33.03571429,1,1,235.709,0.986,0,0,8.9,0,0,1,1,1,0,0,2,3,58,965,66.6
12,Karnataka,2002,13,0.757,0.141032751,0,0,0,1208.8876,225.2215908,0.526,5.36754756,67.7,33.03571429,1,1,216.922,1.045,0,0,8.9,0,0,1,1,1,0,0,2,3,55,966.6,67.477
12,Karnataka,2003,14,0.832,0.152660687,0,0,0,1309.8974,240.348362,0.54,5.44999512,67.7,33.03571429,1,1,187.0915,1.258,0,0,8.9,0,0,1,1,1,0,1,2,3,52,967.4,68.354
12,Karnataka,2004,15,0.976,0.176413938,1,0,1,1667.4713,301.3987485,0.551,5.53244268,65,17.41071429,1,1,264.5533,1.608,0,1,25.8,0,0,0,0,0,1,1,3,4,49,968.2,69.231
12,Karnataka,2005,16,1.168,0.208018314,1,1,1,1959.0407,348.9009787,0.561,5.61489024,65,17.41071429,1,1,293.7671,1.865,0,1,25.8,0,0,0,0,0,0,0,3,4,50,969,70.108
12,Karnataka,2006,17,1.441,0.252925147,1,1,1,2272.3706,398.8477917,0.572,5.6973378,65,17.41071429,1,1,283.4979,2.333,0,1,25.8,0,0,0,0,0,0,0,3,4,48,969.8,70.985
12,Karnataka,2007,18,1.764,0.305201645,1,1,1,2706.2879,468.2332875,0.58,5.77978536,65,17.41071429,1,1,323.2974,2.602,0,1,25.8,0,1,0,0,0,0,1,3,4,47,970.6,71.862
12,Karnataka,2008,19,2.044,0.348672601,0,1,0,3103.1233,529.3415226,0.586,5.86223292,65.1,13.39285714,0,1,327.6766,2.768,0,1,-0.9,1,1,1,1,1,1,1,4,4,45,971.4,72.739
12,Karnataka,2009,20,2.51,0.422226225,0,0,0,3375.585,567.8328737,0.59,5.94468048,65.1,13.39285714,0,1,340.634,3.061,0,1,-0.9,1,1,1,1,1,0,0,4,5,41,972.2,73.616
12,Karnataka,2010,21,2.869,0.476014444,0,0,0,4107.0316,681.4243157,0.599,6.02712804,65.1,13.39285714,0,1,395.7253,3.852,0,1,-0.9,1,1,1,1,1,0,0,4,5,38,973,74.493
12,Karnataka,2011,22,3.237,0.529830592,0,0,0,6060.0981,991.9139209,0.612,6.1095,65.1,13.39285714,0,1,533.9456,4.654,0,1,-0.9,1,1,1,1,1,0,0,4,5,35,973,75.37
12,Karnataka,2012,23,3.783,0.610698114,0,0,0,6954.1305,1122.620771,0.622,6.19455,65.1,13.39285714,0,1,560.3022,5.383,0,1,-0.9,1,0,1,1,1,0,1,4,5,32,979.1,75.553
12,Karnataka,2013,24,4.159,0.662303331,1,0,1,8166.6615,1300.506641,0.633,6.2796,71.8,36.60714286,1,1,610.2403,6.268,0,0,16.6,0,0,0,0,1,1,1,5,5,31,985.2,75.736
12,Karnataka,2014,25,5.674,0.89148657,0,0,0,9139.2303,1435.936037,0.649,6.36465,71.8,36.60714286,1,0,565.1754,7.252,0,0,16.6,0,0,0,0,1,0,0,5,6,29,991.3,75.919
12,Karnataka,2015,26,5.745,0.890739104,0,0,0,10451.681,1620.491031,0.662,6.4497,71.8,36.60714286,1,0,482.7055,8.048,0,0,16.6,0,0,0,0,1,0,0,5,6,28,997.4,76.102
12,Karnataka,2016,27,7.0665,1.081372662,0,0,0,12076.0772,1847.978454,0.676,6.53475,71.8,36.60714286,1,0,492.7233,59.869,0,0,16.6,0,0,0,0,1,0,0,5,6,24,1003.5,76.285
12,Karnataka,2017,28,7.6437,1.154672347,0,0,0,13332.4,2014.01855,0.68,6.6198,71.8,36.60714286,1,0,638.6466,67.496,0,0,16.6,0,1,0,0,1,0,1,5,6,25,1009.6,76.468
12,Karnataka,2018,29,9.0875,1.355362163,1,0,1,14764.9628,2202.131711,0.68,6.70485,73.4,10.71428571,0,0,576.2039,70.97,0,1,-2.8,1,1,1,1,1,1,1,6,6,23,1015.7,76.651
12,Karnataka,2019,30,8.7834,1.293597844,1,1,1,16154.5653,2379.205187,0.679,6.7899,73.4,10.71428571,0,0,665.485,76.578,0,1,-2.8,1,1,1,1,1,0,0,6,7,21,1021.8,76.834
12,Karnataka,2020,31,8.7936,1.279078393,1,1,1,17309.9141,2517.823999,0.676,6.87495,73.4,10.71428571,0,0,757.3207,77.477,0,1,-2.8,1,1,1,1,1,0,0,6,7,19,1027.9,77.017
12,Karnataka,2021,32,9.2038,1.322385057,1,1,1,20493.7896,2944.51,0.667,6.96,73.4,10.71428571,0,0,754.9062,77.008,0,1,-2.8,1,1,1,1,1,0,0,6,7,NA,1034,77.2
13,Kerala,1990,1,0.148,0.051506009,1,1,1,140.981,49.06332109,0.55,2.873451152,80.5,12.14285714,1,1,17.7182,0.134,0,1,-1.6,1,1,1,1,1,0,1,0,0,NA,NA,NA
13,Kerala,1991,2,0.159,0.054641053,1,1,1,175.2967,60.24148596,0.554,2.9099,73.4,30,1,1,19.2088,0.169,0,0,1.1,1,1,1,1,1,1,1,1,1,NA,1036,89.81
13,Kerala,1992,3,0.179,0.060939482,1,1,1,199.3723,67.87510999,0.56,2.93734036,73.4,30,1,1,19.2573,0.189,0,0,1.1,1,1,1,1,1,0,0,1,1,NA,1038.2,89.915
13,Kerala,1993,4,0.206,0.069482373,1,1,1,263.2602,88.79584217,0.561,2.96478071,73.4,30,1,1,65.2558,0.234,0,0,1.1,1,1,1,1,1,0,0,1,1,NA,1040.4,90.02
13,Kerala,1994,5,0.239,0.079873778,1,1,1,318.7663,106.5316675,0.563,2.99222107,73.4,30,1,1,71.8215,0.282,0,0,1.1,1,1,1,1,1,0,0,1,1,NA,1042.6,90.125
13,Kerala,1995,6,0.269,0.089082835,1,1,1,387.6232,128.366444,0.565,3.01966143,73.4,30,1,1,72.7338,0.34,0,0,1.1,1,1,1,1,1,0,1,1,1,NA,1044.8,90.23
13,Kerala,1996,7,0.321,0.105346005,1,1,1,444.599,145.9088113,0.569,3.04710179,71.2,17.85714286,1,1,74.0236,0.392,0,1,4.7,0,1,1,1,1,1,1,2,2,NA,1047,90.335
13,Kerala,1997,8,0.424,0.137906713,1,1,1,494.8447,160.9490706,0.572,3.07454214,71.2,17.85714286,1,1,70.7545,0.452,0,1,4.7,0,1,1,1,1,0,0,2,2,12,1049.2,90.44
13,Kerala,1998,9,0.466,0.150226508,1,1,1,562.0368,181.186322,0.575,3.1019825,71.2,17.85714286,1,1,72.1098,0.467,0,1,4.7,0,1,1,1,1,0,0,2,2,16,1051.4,90.545
13,Kerala,1999,10,0.543,0.173514422,0,1,0,691.6847,221.0262821,0.58,3.12942286,71.2,17.85714286,1,1,127.8486,0.521,0,1,4.7,0,1,1,1,1,0,0,2,3,14,1053.6,90.65
13,Kerala,2000,11,0.524,0.165987553,0,0,0,726.5883,230.1617113,0.593,3.15686321,71.2,17.85714286,1,1,130.7022,0.59,0,1,4.7,0,1,1,1,1,0,1,2,3,14,1055.8,90.755
13,Kerala,2001,12,0.493,0.154831821,0,0,0,779.2375,244.7277096,0.606,3.1841,72.5,42.14285714,1,1,131.7752,0.595,0,0,1.8,1,1,1,1,1,1,1,3,3,11,1058,90.86
13,Kerala,2002,13,0.634,0.198141475,0,0,0,868.9476,271.5687051,0.62,3.19973393,72.5,42.14285714,1,1,133.9972,0.734,0,0,1.8,1,1,1,1,1,0,0,3,3,10,1063.2,91.174
13,Kerala,2003,14,0.592,0.184115792,0,0,0,966.9803,300.7370671,0.641,3.21536786,72.5,42.14285714,1,1,131.2119,0.814,0,0,1.8,1,1,1,1,1,0,0,3,3,11,1065.8,91.488
13,Kerala,2004,15,0.734,0.227174124,1,0,1,1192.64,369.1239057,0.658,3.23100179,72.5,42.14285714,1,1,169.8051,0.901,0,0,1.8,1,1,1,1,1,0,0,3,4,12,1068.4,91.802
13,Kerala,2005,16,0.752,0.231624384,1,1,1,1368.4176,421.4878779,0.675,3.24663572,72.5,42.14285714,1,1,180.4197,0.983,0,0,1.8,1,0,1,1,1,0,1,3,4,14,1071,92.116
13,Kerala,2006,17,0.719,0.220398702,1,1,1,1537.8488,471.4045619,0.692,3.26226966,72.4,42.14285714,1,1,165.6785,1.198,0,0,6.7,0,0,1,1,1,1,1,4,4,15,1073.6,92.43
13,Kerala,2007,18,0.901,0.274870805,0,0,1,1751.4108,534.3082101,0.698,3.27790359,72.4,42.14285714,1,1,161.966,1.372,0,0,6.7,0,0,1,1,1,0,0,4,4,13,1076.2,92.744
